Recency,Frequency,Monetary,Last_Review,Labels,Last_Order
65,0.0,5.141137102160414,5.0,0,2018-08-13
127,0.0,6.243448195855355,1.0,2,2018-06-12
167,0.0,5.084195497204284,5.0,0,2018-05-03
84,0.0,5.3899389335952606,5.0,0,2018-07-25
86,0.0,5.6441032391546,5.0,0,2018-07-23
161,0.0,5.260926977329477,5.0,0,2018-05-09
68,0.0,5.586649227841314,5.0,0,2018-08-10
173,0.0,6.3441615896774906,2.0,2,2018-04-27
142,0.0,5.315616863626098,5.0,0,2018-05-28
90,0.0,6.523738502079842,5.0,0,2018-07-19
77,0.0,6.276135841713396,5.0,0,2018-08-01
189,0.0,5.643359915757014,1.0,2,2018-04-11
130,0.0,5.068526772512033,5.0,0,2018-06-09
63,0.0,5.142774050786687,5.0,0,2018-08-15
64,0.0,5.39630577487624,5.0,0,2018-08-14
155,0.0,5.5549343779197855,1.0,2,2018-05-15
68,0.0,5.362043057428582,5.0,0,2018-08-10
133,0.0,5.552726999736245,3.0,0,2018-06-06
173,0.0,5.7246629522355565,4.0,0,2018-04-27
145,0.0,6.732937498309089,1.0,2,2018-05-25
128,0.0,6.237601707547614,1.0,2,2018-06-11
175,0.0,5.778116611708905,4.0,0,2018-04-25
150,0.0,5.188446695412324,2.0,2,2018-05-20
166,0.0,5.169915651743512,5.0,0,2018-05-04
115,0.0,5.560604704979873,5.0,0,2018-06-24
147,0.0,6.111445166307853,5.0,0,2018-05-23
183,0.0,7.0473693843429865,4.0,0,2018-04-17
181,0.0,5.150687049544013,3.0,0,2018-04-19
121,0.0,5.1033967741775665,5.0,0,2018-06-18
128,0.0,5.248496671564081,3.0,0,2018-06-11
164,0.0,5.065943849855136,5.0,0,2018-05-06
132,0.0,5.400106512450071,4.0,0,2018-06-07
154,0.0,5.078356245925126,5.0,0,2018-05-16
188,0.0,5.106127275555476,4.0,0,2018-04-12
111,0.0,5.23808954099755,4.0,0,2018-06-28
78,0.0,6.2149480406352895,4.0,0,2018-07-31
178,0.0,5.645270203588533,2.0,2,2018-04-22
170,0.0,5.667498777578954,5.0,0,2018-04-30
158,0.0,7.1160044577860075,4.0,0,2018-05-12
156,0.0,5.1960631325092805,5.0,0,2018-05-14
195,0.0,6.43306870183202,4.0,0,2018-04-05
71,0.0,5.408023426636094,5.0,0,2018-08-07
198,0.0,5.260719336132718,5.0,0,2018-04-02
113,0.0,6.597868496542164,2.0,0,2018-06-26
95,0.0,5.937430658615496,5.0,0,2018-07-14
196,0.0,5.097974395156263,5.0,0,2018-04-04
133,0.0,5.735313440935549,5.0,0,2018-06-06
154,0.0,5.317678720026657,4.0,0,2018-05-16
114,0.0,5.649431879906119,4.0,0,2018-06-25
179,0.0,5.148250005283415,4.0,0,2018-04-21
172,0.0,5.896576778075664,5.0,0,2018-04-28
173,0.0,5.7650970544752935,5.0,0,2018-04-27
116,0.0,5.768445987981924,5.0,0,2018-06-23
118,0.0,5.87602563684162,4.0,0,2018-06-21
117,0.0,5.36653660552518,5.0,0,2018-06-22
174,0.0,5.069092863667825,5.0,0,2018-04-26
64,0.0,5.084567060250421,5.0,0,2018-08-14
161,0.0,6.328668658700502,1.0,2,2018-05-09
106,0.0,5.263674160604463,4.0,0,2018-07-03
114,0.0,5.466793516519938,5.0,0,2018-06-25
87,0.0,5.4125385106380595,5.0,0,2018-07-22
137,0.0,5.626865432552101,5.0,0,2018-06-02
145,0.0,6.960195914921572,1.0,2,2018-05-25
60,0.0,5.146156372648934,5.0,0,2018-08-18
62,0.0,5.325056663737659,5.0,0,2018-08-16
180,0.0,5.209650073831871,5.0,0,2018-04-20
135,0.0,5.231910434350438,5.0,0,2018-06-04
136,0.0,5.47917952560564,5.0,0,2018-06-03
79,0.0,5.071416766356115,5.0,0,2018-07-30
106,0.0,5.93669152126069,1.0,2,2018-07-03
115,0.0,5.222461714244501,5.0,0,2018-06-24
74,0.0,5.3908965478411295,5.0,0,2018-08-04
158,0.0,5.057773300553659,5.0,0,2018-05-12
191,0.0,5.212051166390628,5.0,0,2018-04-09
175,0.0,5.375185810804614,5.0,0,2018-04-25
64,0.0,5.59938445860994,3.0,0,2018-08-14
112,0.0,5.091477681940357,5.0,0,2018-06-27
80,0.0,5.382520637830111,4.0,0,2018-07-29
64,0.0,5.130194529153895,2.0,2,2018-08-14
149,0.0,5.486745241773752,1.0,2,2018-05-21
178,0.0,5.903125015784458,5.0,0,2018-04-22
191,0.0,5.165357239291806,4.0,0,2018-04-09
108,0.0,5.03226631422255,4.0,0,2018-07-01
146,0.0,5.648234528023389,5.0,0,2018-05-24
123,0.0,5.318070973034873,5.0,0,2018-06-16
166,0.0,7.138104804786673,5.0,0,2018-05-04
77,0.0,5.5626028611934215,5.0,0,2018-08-01
162,0.0,6.697676016997129,4.0,0,2018-05-08
157,0.0,6.066015278372278,5.0,0,2018-05-13
63,0.0,5.402812507877485,4.0,0,2018-08-15
76,0.0,5.8112008714234715,5.0,0,2018-08-02
62,0.0,5.465482983452789,3.0,0,2018-08-16
93,0.0,5.560066056973313,5.0,0,2018-07-16
177,0.0,5.733503076105283,4.0,0,2018-04-23
195,0.0,5.058980915026537,1.0,2,2018-04-05
131,0.0,5.101511415553109,5.0,0,2018-06-08
156,0.0,5.224670826379739,5.0,0,2018-05-14
185,0.0,5.103214475389349,5.0,0,2018-04-15
106,0.0,5.185764380308706,5.0,0,2018-07-03
132,0.0,5.347250377657216,5.0,0,2018-06-07
160,0.0,5.300564839088516,4.0,0,2018-05-10
130,0.0,5.03102598374399,5.0,0,2018-06-09
168,0.0,5.123904453822123,5.0,0,2018-05-02
168,0.0,5.2935058095508145,1.0,2,2018-05-02
64,0.0,5.733179451506989,5.0,0,2018-08-14
136,0.0,5.849872180528096,3.0,0,2018-06-03
80,0.0,5.2670330765082705,5.0,0,2018-07-29
89,0.0,5.135798437050262,2.0,2,2018-07-20
173,0.0,6.320174592864931,4.0,0,2018-04-27
116,0.0,5.11883178457329,5.0,0,2018-06-23
64,0.0,5.446219996471532,3.0,0,2018-08-14
162,0.0,5.293304824724492,4.0,0,2018-05-08
131,0.0,5.854441350941314,2.0,2,2018-06-08
66,0.0,5.059234963932318,5.0,0,2018-08-12
161,0.0,5.3428604292987085,5.0,0,2018-05-09
150,0.0,5.587286110882417,5.0,0,2018-05-20
146,0.0,5.040517668578126,5.0,0,2018-05-24
183,0.0,5.347488410554486,5.0,0,2018-04-17
126,0.0,5.579125870056645,4.0,0,2018-06-13
70,0.0,5.702715238695778,2.0,2,2018-08-08
154,0.0,5.308069657990715,4.0,0,2018-05-16
141,0.0,5.37805233456689,5.0,0,2018-05-29
149,0.0,6.363734750358505,5.0,0,2018-05-21
189,0.0,5.052224993855419,1.0,2,2018-04-11
190,0.0,5.156350495102412,5.0,0,2018-04-10
174,0.0,5.363824168750156,5.0,0,2018-04-26
185,0.0,5.107882989643532,5.0,0,2018-04-15
163,0.0,5.29476105034526,3.0,0,2018-05-07
111,0.0,5.875211590283732,5.0,0,2018-06-28
195,0.0,5.199270212946803,3.0,0,2018-04-05
160,0.0,5.055799846050629,3.0,0,2018-05-10
168,0.0,5.6843617744165975,5.0,0,2018-05-02
71,0.0,5.1018157461802485,5.0,0,2018-08-07
167,0.0,5.088521832753327,5.0,0,2018-05-03
168,0.0,5.283558995572491,2.0,2,2018-05-02
156,0.0,5.072858637276387,5.0,0,2018-05-14
139,0.0,6.6634646970664715,1.0,2,2018-05-31
168,0.0,5.097974395156263,5.0,0,2018-05-02
71,0.0,5.446219996471532,4.0,0,2018-08-07
165,0.0,5.371335459284609,5.0,0,2018-05-05
57,0.0,5.95246380975825,5.0,0,2018-08-21
172,0.0,5.236761060848931,5.0,0,2018-04-28
125,0.0,5.674834152700308,5.0,0,2018-06-14
197,0.0,5.957028369786855,5.0,0,2018-04-03
61,0.0,5.872202292947151,5.0,0,2018-08-17
76,0.0,5.03734213692482,5.0,0,2018-08-02
126,0.0,5.155024196721561,5.0,0,2018-06-13
91,0.0,5.278930652747847,1.0,2,2018-07-18
89,0.0,5.067960360715525,1.0,2,2018-07-20
164,0.0,5.0717303934560665,5.0,0,2018-05-06
82,0.0,5.408023426636094,5.0,0,2018-07-27
176,0.0,5.491249102454007,5.0,0,2018-04-24
86,0.0,5.992713766508414,5.0,0,2018-07-23
156,0.0,5.60683094857975,1.0,2,2018-05-14
83,0.0,5.284978802108856,5.0,0,2018-07-26
154,0.0,6.407638774024498,5.0,0,2018-05-16
83,0.0,5.474662768313607,5.0,0,2018-07-26
74,0.0,5.474830419933934,5.0,0,2018-08-04
128,0.0,5.405556117217635,5.0,0,2018-06-11
173,0.0,6.431443796997966,5.0,0,2018-04-27
87,0.0,5.4129398573847345,5.0,0,2018-07-22
169,0.0,5.486745241773752,1.0,2,2018-05-01
52,0.0,5.8505056386546626,5.0,0,2018-08-26
165,0.0,5.362699625477305,5.0,0,2018-05-05
191,0.0,5.164614530656529,5.0,0,2018-04-09
189,0.0,5.850217752885746,5.0,0,2018-04-11
80,0.0,5.530420659233719,5.0,0,2018-07-29
129,0.0,5.749361138267365,1.0,2,2018-06-10
90,0.0,6.743599716813805,5.0,0,2018-07-19
120,0.0,5.722538803138645,4.0,0,2018-06-19
170,0.0,5.33869126068631,5.0,0,2018-04-30
120,0.0,5.290839476692078,5.0,0,2018-06-19
124,0.0,5.489392168336741,4.0,0,2018-06-15
124,0.0,5.333781030823606,5.0,0,2018-06-15
96,0.0,5.846207534450843,5.0,0,2018-07-13
56,0.0,5.589792237238514,3.0,0,2018-08-22
137,0.0,5.121580188047982,5.0,0,2018-06-02
160,0.0,5.312023013604149,5.0,0,2018-05-10
169,0.0,5.11463488411474,4.0,0,2018-05-01
156,0.0,5.034612203477704,3.0,0,2018-05-14
198,0.0,5.187609244563615,5.0,0,2018-04-02
75,0.0,5.039157961029457,5.0,0,2018-08-03
109,0.0,5.177561165412237,5.0,0,2018-06-30
188,0.0,5.156696196880458,5.0,0,2018-04-12
111,0.0,6.017449007829947,2.0,2,2018-06-28
91,0.0,5.314682720634301,5.0,0,2018-07-18
127,0.0,6.729334105792982,5.0,0,2018-06-12
125,0.0,6.040944949198878,5.0,0,2018-06-14
77,0.0,6.062947648729846,5.0,0,2018-08-01
64,0.0,7.341645861274006,1.0,2,2018-08-14
165,0.0,5.47742543227249,5.0,0,2018-05-05
56,0.0,5.672773287781856,5.0,0,2018-08-22
139,0.0,7.933033142385816,5.0,0,2018-05-31
173,0.0,5.21775785868962,5.0,0,2018-04-27
130,0.0,5.114454622735253,5.0,0,2018-06-09
81,0.0,5.519899699795292,5.0,0,2018-07-28
153,0.0,5.1437666066994385,3.0,0,2018-05-17
64,0.0,5.491990911678215,5.0,0,2018-08-14
123,0.0,5.119429906488365,5.0,0,2018-06-16
183,0.0,5.295713980677922,5.0,0,2018-04-17
91,0.0,5.659865417589745,5.0,0,2018-07-18
156,0.0,5.175188819066886,1.0,2,2018-05-14
72,0.0,5.036692828415545,5.0,0,2018-08-06
163,0.0,6.026831690945273,4.0,0,2018-05-07
58,0.0,6.470489858324175,5.0,0,2018-08-20
174,0.0,5.048508946524337,5.0,0,2018-04-26
98,0.0,5.370498483508045,3.0,0,2018-07-11
83,0.0,5.280407946004469,3.0,0,2018-07-26
103,0.0,5.181165381737178,5.0,0,2018-07-06
156,0.0,6.608985295544861,4.0,0,2018-05-14
168,0.0,5.026639868237972,4.0,0,2018-05-02
128,0.0,6.262407295555465,5.0,0,2018-06-11
68,0.0,5.2670330765082705,5.0,0,2018-08-10
168,0.0,7.026044852992971,4.0,0,2018-05-02
112,0.0,6.037942516404394,4.0,0,2018-06-27
154,0.0,5.839885557648541,5.0,0,2018-05-16
84,0.0,5.883684439931388,4.0,0,2018-07-25
175,0.0,6.356177102729182,4.0,0,2018-04-25
62,0.0,5.172243809292668,4.0,0,2018-08-16
98,0.0,5.7155133975318995,5.0,0,2018-07-11
121,0.0,5.213576138092946,5.0,0,2018-06-18
109,0.0,6.605757896334101,5.0,0,2018-06-30
182,0.0,5.9869041643516505,5.0,0,2018-04-18
86,0.0,5.798668322020006,5.0,0,2018-07-23
131,0.0,5.483135803540579,5.0,0,2018-06-08
191,0.0,7.221185504306562,4.0,0,2018-04-09
146,0.0,5.08425743396687,5.0,0,2018-05-24
94,0.0,6.253655719672857,5.0,0,2018-07-15
111,0.0,5.557407044635715,1.0,2,2018-06-28
71,0.0,5.869974649520272,5.0,0,2018-08-07
65,0.0,5.627585141820636,5.0,0,2018-08-13
193,0.0,6.748161478883594,2.0,0,2018-04-07
78,0.0,5.33228391611131,5.0,0,2018-07-31
158,0.0,5.7543805274192925,5.0,0,2018-05-12
127,0.0,5.69423706181267,5.0,0,2018-06-12
145,0.0,5.324521032044673,5.0,0,2018-05-25
161,0.0,5.375694987569381,5.0,0,2018-05-09
135,0.0,5.980353042353263,1.0,2,2018-06-04
175,0.0,5.449062253240462,5.0,0,2018-04-25
182,0.0,7.3255112111745335,1.0,2,2018-04-18
120,0.0,5.061961921261596,5.0,0,2018-06-19
117,0.0,5.412493906610308,4.0,0,2018-06-22
141,0.0,5.387518012006339,5.0,0,2018-05-29
66,0.0,5.284978802108856,5.0,0,2018-08-12
140,0.0,5.0878432183344895,5.0,0,2018-05-30
79,0.0,5.32763342088209,5.0,0,2018-07-30
131,0.0,5.439556478240761,5.0,0,2018-06-08
71,0.0,5.685991821980974,2.0,2,2018-08-07
169,0.0,5.236973736306985,5.0,0,2018-05-01
138,0.0,6.3732344617046115,4.0,0,2018-06-01
98,0.0,6.6917735206955475,3.0,0,2018-07-11
103,0.0,5.637108341388208,5.0,0,2018-07-06
126,0.0,5.3658358182788595,5.0,0,2018-06-13
176,0.0,5.02926075821942,5.0,0,2018-04-24
184,0.0,5.297066584646384,5.0,0,2018-04-16
150,0.0,5.631390977234442,5.0,0,2018-05-20
111,0.0,5.2677550609653965,5.0,0,2018-06-28
75,0.0,5.790479913483513,5.0,0,2018-08-03
78,0.0,6.078513423394504,1.0,2,2018-07-31
59,0.0,5.426446694258565,4.0,0,2018-08-19
177,0.0,5.948687517751924,5.0,0,2018-04-23
159,0.0,5.108850341593211,4.0,0,2018-05-11
168,0.0,5.7450523688544175,4.0,0,2018-05-02
155,0.0,6.976105277203679,4.0,0,2018-05-15
97,0.0,5.031940060590085,3.0,0,2018-07-12
112,0.0,6.028206228461085,1.0,2,2018-06-27
116,0.0,6.004775561167654,5.0,0,2018-06-23
138,0.0,5.283914136237293,5.0,0,2018-06-01
153,0.0,5.322961197460796,3.0,0,2018-05-17
145,0.0,5.338499156180869,5.0,0,2018-05-25
187,0.0,5.049791902630777,4.0,0,2018-04-13
127,0.0,5.372821688716142,5.0,0,2018-06-12
72,0.0,5.083079978992425,1.0,2,2018-08-06
62,0.0,5.942405596818797,5.0,0,2018-08-16
177,0.0,5.158365406120591,3.0,0,2018-04-23
177,0.0,5.049727793902352,5.0,0,2018-04-23
93,0.0,5.1664987919271885,1.0,2,2018-07-16
72,0.0,5.105763639187833,5.0,0,2018-08-06
162,0.0,5.534890338173907,1.0,2,2018-05-08
76,0.0,5.036887665240322,4.0,0,2018-08-02
93,0.0,5.144641573943989,3.0,0,2018-07-16
150,0.0,5.377128546972327,5.0,0,2018-05-20
78,0.0,5.457924561056874,2.0,2,2018-07-31
98,0.0,5.5531921160237,4.0,0,2018-07-11
129,0.0,6.469653336347675,2.0,2,2018-06-10
187,0.0,5.593186053314175,1.0,2,2018-04-13
120,0.0,6.476756955075701,1.0,2,2018-06-19
114,0.0,7.235928891360068,5.0,0,2018-06-25
194,0.0,5.203017186693712,2.0,2,2018-04-06
183,0.0,7.128471887652072,4.0,0,2018-04-17
84,0.0,5.1961185142277895,5.0,0,2018-07-25
68,0.0,5.269763559129975,5.0,0,2018-08-10
132,0.0,7.073701827476559,5.0,0,2018-06-07
182,0.0,5.779940724505814,5.0,0,2018-04-18
71,0.0,5.333587980629956,2.0,2,2018-08-07
184,0.0,6.717562827807613,4.0,0,2018-04-16
87,0.0,5.027557961292164,5.0,0,2018-07-22
165,0.0,5.368915615393574,5.0,0,2018-05-05
89,0.0,5.361526879945921,5.0,0,2018-07-20
62,0.0,5.58541176635407,5.0,0,2018-08-16
73,0.0,5.6647297473925,5.0,0,2018-08-05
126,0.0,5.3641987356615495,5.0,0,2018-06-13
111,0.0,5.585824423685531,4.0,0,2018-06-28
126,0.0,5.412003130951853,4.0,0,2018-06-13
188,0.0,6.037274083139276,5.0,0,2018-04-12
135,0.0,5.129425230065743,5.0,0,2018-06-04
192,0.0,5.260355860260918,3.0,0,2018-04-08
137,0.0,5.585824423685531,5.0,0,2018-06-02
186,0.0,5.028606179417492,4.0,0,2018-04-14
89,0.0,5.504924949222147,5.0,0,2018-07-20
149,0.0,5.245865506545613,5.0,0,2018-05-21
173,0.0,5.683511737813841,4.0,0,2018-04-27
85,0.0,5.221328325019901,1.0,2,2018-07-24
175,0.0,5.499010789024655,5.0,0,2018-04-25
57,0.0,6.663745534986543,5.0,0,2018-08-21
185,0.0,5.039417095521708,4.0,0,2018-04-15
132,0.0,5.236495152904694,3.0,0,2018-06-07
175,0.0,5.163985653752745,5.0,0,2018-04-25
69,0.0,5.826088599040169,5.0,0,2018-08-09
80,0.0,5.04915063032459,5.0,0,2018-07-29
124,0.0,5.823105065330082,4.0,0,2018-06-15
156,0.0,5.165014519233616,4.0,0,2018-05-14
60,0.0,5.0344169227610545,5.0,0,2018-08-18
184,0.0,6.8366566204525565,5.0,0,2018-04-16
67,0.0,6.349051574971683,5.0,0,2018-08-11
155,0.0,5.0279511718614875,5.0,0,2018-05-15
181,0.0,5.092215281088679,4.0,0,2018-04-19
57,0.0,5.344341804859316,5.0,0,2018-08-21
152,0.0,5.606610562903928,5.0,0,2018-05-18
133,0.0,6.167705152335934,5.0,0,2018-06-06
166,0.0,5.678088527564397,5.0,0,2018-05-04
162,0.0,5.678088527564397,5.0,0,2018-05-08
86,0.0,5.322033893165353,5.0,0,2018-07-23
174,0.0,5.2077907273484785,5.0,0,2018-04-26
86,0.0,5.656061738444789,5.0,0,2018-07-23
127,0.0,5.1709952279726865,5.0,0,2018-06-12
93,0.0,5.5626028611934215,1.0,2,2018-07-16
187,0.0,5.158365406120591,5.0,0,2018-04-13
189,0.0,5.861782877638206,5.0,0,2018-04-11
107,0.0,5.864227588617579,5.0,0,2018-07-02
66,0.0,5.156811404253857,1.0,2,2018-08-12
71,0.0,5.382428709166689,5.0,0,2018-08-07
162,0.0,5.219490586002066,5.0,0,2018-05-08
103,0.0,5.230627217578086,5.0,0,2018-07-06
62,0.0,7.489423262876079,4.0,0,2018-08-16
167,0.0,5.297316866214453,5.0,0,2018-05-03
197,0.0,5.424024479170771,4.0,0,2018-04-03
58,0.0,5.070286893660432,5.0,0,2018-08-20
69,0.0,5.068841307160618,4.0,0,2018-08-09
62,0.0,5.533784667551078,5.0,0,2018-08-16
198,0.0,5.300065837082154,3.0,0,2018-04-02
141,0.0,5.027689048662084,3.0,0,2018-05-29
78,0.0,5.330300412401088,5.0,0,2018-07-31
193,0.0,5.0878432183344895,3.0,0,2018-04-07
89,0.0,5.083699864953261,5.0,0,2018-07-20
142,0.0,6.808962040364907,5.0,0,2018-05-28
82,0.0,5.4785534168509695,3.0,0,2018-07-27
105,0.0,5.093136515607999,5.0,0,2018-07-04
71,0.0,5.269763559129975,4.0,0,2018-08-07
157,0.0,6.24599047965086,4.0,0,2018-05-13
187,0.0,5.407171771460119,5.0,0,2018-04-13
112,0.0,5.231910434350438,5.0,0,2018-06-27
189,0.0,5.099561503290658,5.0,0,2018-04-11
57,0.0,5.088336801760108,5.0,0,2018-08-21
78,0.0,6.209675955376629,5.0,0,2018-07-31
155,0.0,5.138969873313903,5.0,0,2018-05-15
150,0.0,5.7481182884762525,4.0,0,2018-05-20
163,0.0,5.751079461098359,3.0,0,2018-05-07
97,0.0,5.498560697975914,4.0,0,2018-07-12
98,0.0,5.488648428115696,4.0,0,2018-07-11
91,0.0,5.454765405423979,5.0,0,2018-07-18
77,0.0,6.7943065864745575,4.0,0,2018-08-01
195,0.0,5.048316361063944,1.0,2,2018-04-05
129,0.0,5.059171457756321,4.0,0,2018-06-10
83,0.0,5.55512777533273,4.0,0,2018-07-26
81,0.0,5.135798437050262,4.0,0,2018-07-28
192,0.0,5.2967661640553,5.0,0,2018-04-08
79,0.0,6.828549720801162,4.0,0,2018-07-30
153,0.0,6.870416793326769,5.0,0,2018-05-17
157,0.0,5.392581544938119,5.0,0,2018-05-13
70,0.0,5.665803656698419,5.0,0,2018-08-08
96,0.0,5.512218336495314,5.0,0,2018-07-13
60,0.0,5.911392672342424,5.0,0,2018-08-18
138,0.0,6.578890035682672,4.0,0,2018-06-01
111,0.0,5.0344169227610545,5.0,0,2018-06-28
74,0.0,5.8612989125311845,2.0,2,2018-08-04
71,0.0,5.93335862570095,1.0,2,2018-08-07
145,0.0,5.107641005371328,4.0,0,2018-05-25
172,0.0,5.130312830348875,4.0,0,2018-04-28
78,0.0,5.964375941417249,5.0,0,2018-07-31
99,0.0,5.212650539790945,4.0,0,2018-07-10
133,0.0,5.455107417312226,5.0,0,2018-06-06
138,0.0,5.572838208721994,5.0,0,2018-06-01
121,0.0,5.333298335443282,5.0,0,2018-06-18
176,0.0,6.75330955563382,4.0,0,2018-04-24
185,0.0,6.339106314478944,5.0,0,2018-04-15
167,0.0,5.84267447352282,5.0,0,2018-05-03
178,0.0,5.747895049274522,1.0,2,2018-04-22
92,0.0,6.6415998370746365,5.0,0,2018-07-17
198,0.0,5.851742603932845,5.0,0,2018-04-02
189,0.0,5.218137149420508,5.0,0,2018-04-11
74,0.0,5.582894624046339,1.0,2,2018-08-04
132,0.0,5.9306258398769,3.0,0,2018-06-07
70,0.0,5.188055972290499,5.0,0,2018-08-08
113,0.0,6.148980984982965,5.0,0,2018-06-26
154,0.0,5.088891792062023,5.0,0,2018-05-16
110,0.0,6.330896684611708,5.0,0,2018-06-29
150,0.0,5.111385197196399,5.0,0,2018-05-20
66,0.0,7.163474436628237,4.0,0,2018-08-12
70,0.0,6.0354335844901055,3.0,0,2018-08-08
67,0.0,5.748277714542752,4.0,0,2018-08-11
114,0.0,5.888462359518282,1.0,2,2018-06-25
54,0.0,5.715974515421563,5.0,0,2018-08-24
91,0.0,5.708371926990008,5.0,0,2018-07-18
191,0.0,6.130552349258195,3.0,0,2018-04-09
161,0.0,5.474201581377986,5.0,0,2018-05-09
140,0.0,5.327827623921977,5.0,0,2018-05-30
178,0.0,5.542752631996535,1.0,2,2018-04-22
87,0.0,5.58327071942856,1.0,2,2018-07-22
159,0.0,5.618224586294555,5.0,0,2018-05-11
111,0.0,5.3658825527104606,4.0,0,2018-06-28
198,0.0,5.389208706736104,5.0,0,2018-04-02
171,0.0,5.212922863531088,1.0,2,2018-04-29
196,0.0,6.773846672364218,4.0,0,2018-04-04
66,0.0,5.31762967758041,5.0,0,2018-08-12
161,0.0,5.089384858327791,3.0,0,2018-05-09
93,0.0,5.306136715600168,5.0,0,2018-07-16
104,0.0,5.918732550941883,5.0,0,2018-07-05
75,0.0,5.056500549968206,5.0,0,2018-08-03
128,0.0,5.520460417528663,3.0,0,2018-06-11
175,0.0,5.618914254010959,5.0,0,2018-04-25
112,0.0,5.094118231234765,3.0,0,2018-06-27
183,0.0,5.30270771484933,5.0,0,2018-04-17
197,0.0,6.010801379664123,4.0,0,2018-04-03
102,0.0,5.028606179417492,5.0,0,2018-07-07
86,0.0,7.165694382234681,5.0,0,2018-07-23
111,0.0,5.164957387802744,4.0,0,2018-06-28
175,0.0,6.510853401534461,5.0,0,2018-04-25
163,0.0,5.276225120073221,5.0,0,2018-05-07
160,0.0,5.392581544938119,5.0,0,2018-05-10
149,0.0,5.290335596806379,1.0,2,2018-05-21
127,0.0,7.673822941193676,3.0,0,2018-06-12
99,0.0,5.495322260252552,5.0,0,2018-07-10
111,0.0,5.0869788606835895,5.0,0,2018-06-28
104,0.0,5.43389666078986,5.0,0,2018-07-05
134,0.0,5.562986664690745,1.0,2,2018-06-05
88,0.0,5.569488886872828,5.0,0,2018-07-21
110,0.0,5.783486663500242,3.0,0,2018-06-29
96,0.0,6.2158872799205716,5.0,0,2018-07-13
108,0.0,5.063037972889304,5.0,0,2018-07-01
65,0.0,5.372960909543803,5.0,0,2018-08-13
113,0.0,6.0527242613281835,4.0,0,2018-06-26
141,0.0,5.8730187919015,4.0,0,2018-05-29
154,0.0,5.66559589327096,5.0,0,2018-05-16
191,0.0,5.2123781418703805,5.0,0,2018-04-09
159,0.0,6.191748804276109,4.0,0,2018-05-11
68,0.0,5.457029057702858,4.0,0,2018-08-10
91,0.0,6.876274931754957,3.0,0,2018-07-18
113,0.0,5.22810947150454,1.0,2,2018-06-26
64,0.0,6.212185165489438,5.0,0,2018-08-14
154,0.0,7.151007293172999,5.0,0,2018-05-16
73,0.0,5.6580875153940715,4.0,0,2018-08-05
198,0.0,5.376527627084597,1.0,2,2018-04-02
164,0.0,5.199435816987919,5.0,0,2018-05-06
79,0.0,5.96891214263747,4.0,0,2018-07-30
194,0.0,5.637357731274959,5.0,0,2018-04-06
68,0.0,5.539615128442288,4.0,0,2018-08-10
94,0.0,5.148540441229809,5.0,0,2018-07-15
58,0.0,6.3215234047663165,5.0,0,2018-08-20
116,0.0,5.90658725497488,5.0,0,2018-06-23
162,0.0,6.639248185916397,5.0,0,2018-05-08
133,0.0,5.908734899508986,1.0,2,2018-06-06
193,0.0,5.637749504051763,5.0,0,2018-04-07
167,0.0,6.462857835330253,1.0,2,2018-05-03
153,0.0,5.126045145607083,4.0,0,2018-05-17
56,0.0,5.538239369101064,5.0,0,2018-08-22
96,0.0,5.314682720634301,5.0,0,2018-07-13
134,0.0,5.069532935343741,5.0,0,2018-06-05
86,0.0,5.58724865840025,5.0,0,2018-07-23
85,0.0,6.355551950762168,1.0,2,2018-07-24
114,0.0,5.716336673227553,5.0,0,2018-06-25
135,0.0,5.45090968991121,5.0,0,2018-06-04
192,0.0,5.19750206130922,3.0,0,2018-04-08
73,0.0,5.106733042474897,5.0,0,2018-08-05
96,0.0,5.843428468280577,5.0,0,2018-07-13
182,0.0,5.25770368366274,5.0,0,2018-04-18
154,0.0,5.234685101303181,5.0,0,2018-05-16
196,0.0,5.266052405960761,3.0,0,2018-04-04
134,0.0,5.029653299932018,4.0,0,2018-06-05
178,0.0,5.1047326174753715,5.0,0,2018-04-22
78,0.0,5.0566915658549405,5.0,0,2018-07-31
137,0.0,7.688730169907602,5.0,0,2018-06-02
191,0.0,5.106187868762996,4.0,0,2018-04-09
184,0.0,5.241747015059643,5.0,0,2018-04-16
69,0.0,5.519058033245936,5.0,0,2018-08-09
76,0.0,5.344532790344999,1.0,2,2018-08-02
170,0.0,5.775079356538235,5.0,0,2018-04-30
164,0.0,5.27499756122642,5.0,0,2018-05-06
167,0.0,5.297316866214453,5.0,0,2018-05-03
121,0.0,5.300564839088516,5.0,0,2018-06-18
65,0.0,5.550864368231489,5.0,0,2018-08-13
110,0.0,5.066322255510509,5.0,0,2018-06-29
78,0.0,5.130194529153895,5.0,0,2018-07-31
193,0.0,5.156696196880458,5.0,0,2018-04-07
130,0.0,5.524974737162043,5.0,0,2018-06-09
73,0.0,5.620292164157176,4.0,0,2018-08-05
134,0.0,5.3238876426595665,5.0,0,2018-06-05
104,0.0,5.062405141581006,1.0,2,2018-07-05
154,0.0,5.177279038170981,5.0,0,2018-05-16
71,0.0,5.031091302663638,4.0,0,2018-08-07
113,0.0,5.3815549651180925,1.0,2,2018-06-26
127,0.0,5.159802146691291,5.0,0,2018-06-12
154,0.0,6.6455330044336005,5.0,0,2018-05-16
138,0.0,5.121997761949716,3.0,0,2018-06-01
125,0.0,5.0344169227610545,5.0,0,2018-06-14
